Copying expression	age	It has more than 50% online adults involved in any age.
	has	It has no sence for them.
	from	It has seen a period of stability during the 2000-s and also expected to increase from 2029 year.
	It has some reasons 	It has some reasons because workers spent their time and laber to made or developt the films, music or soft, and they need to get money for their job.
	time	It helps businessmen to communicate with partners around the world and to visit different countries in the limited time.
	plastic	It helps people to overcome overweigh, makes their body more plastic, healthy and beuty.
	world	It helps the world become better.
	holds	It holds on 5,8% point.
	morals	It improves morals, attracts tourist and raises the autority of the country.
Synonyms	all	It includes pretty much all except selectors.
	have	It influence on they mind and than teacher at the school say my mother that my sisters have really horrible behaviour.
	influence on 	It influence on they mind and than teacher at the school say my mother that my sisters have really horrible behaviour.
	say	It influence on they mind and than teacher at the school say my mother that my sisters have really horrible behaviour.
	something	It inspires people to create something new life novels, poems, picture.
	despite of 	It is 17 kilometres longer than in Kyoto despite of the fact that it was built 20 years later, in 2001.
	approximately 05% of difference	It is 2,6 billion dollars for print books an 1,8 billion for the electronic ones (approximately 05% of difference).
	number of transportation 	It is 25 per cent by rail and 28% by road so number of transportation almost does not change.
	is	It is 394 kilometres of route.
	artistic	It is a big advantage when artistic people live without system.
	female	It is a clear evident that the difference between female and female salaries has significant decrease from 1980 to 1995.
	spendings	It is a combination of a line graph, which demonstrates worlwide spendings, and a bar chart, which stands for developed and developing countries.
	question	It is a controversal question which has its advantages and disadvantages.
	human	It is a fact that behavior principels allow human to enhaste himself.
	are	It is a fact, that are pollution has risen with the start of air travel centure.
Synonyms	take	It is a government's responsibility to take the laws.
	great debt for 	It is a great debt for adults to suggest sollutions and make decisions to solve it.
	if	It is a great opportunity to reach another end of a country or the world for the shortest time, especially if if necesarry.
	rubbish	It is a great problem that most of factories don't clean enought their rubbish and pollute water.
	refresh	It is a great source of support and inspiration power, which helps everyone to refresh their spirits in hard times.
	factor	It is a great stress factor.
	chance	It is a nice chance to support young scientists, for example and make a big step to the future.
Copying expression	enable	It is a parents business to decide when they should enable their children to learn foreign language.
	of	It is a right of every student to choose his or her specialisation of interests.
	united	It is a spiritual state, it is that united thing, which we must protect, because if we lost it, our society will be defeated.
	large fields of using high technology can expect to peoples health wealth negatively	It is a true that large fields of using high technology can expect to peoples health wealth negatively.
	appropriate	It is a very appropriate problem, and there are several points to think about.
	argues	It is a well-known fact that musicians and film producers lose a lot of money every year from illegal pirate copies, There are a lot of argues on this theme.
	theme	It is a well-known fact that musicians and film producers lose a lot of money every year from illegal pirate copies, There are a lot of argues on this theme.
	establishes	It is a well-known fact that school is one of the fundamental social institutions that helps students to get ready to the future life, establishes views and believes of the pupils and helps them to gain some social skills and experience that can be very important for them in their future accomodations.
	widespread	It is a widespread fact that persons who are too shy while studying at university are less likely to become friends with each other and get married.
	over	It is a wonderful places which should be look beautiful and marvellous, because people from over the world came in particular country to visit the museum and I suppose they want to see something outstandung.
	over the world 	It is a wonderful places which should be look beautiful and marvellous, because people from over the world came in particular country to visit the museum and I suppose they want to see something outstandung.
	rising	It is accepted to think that using of modern technologies is the reason of rising amount of deseases.
	injection	It is agreed that humanity can reduce the injection of gases into the air by reducing the number of flights.
	narrow	It is agreed that there is a clear colleration between traveling by air pollution and the global warming, but governments must not narrow humans' rights to use whatever means of transport they want.
Copying expression	only emotions	It is all about the feelings:when you spend your daily evenings with your family and friends, fall in love, get married or have a child-for all this things you do not have to pay money, only emotions.
	outrise	It is also a common knowledge that such pattern was not popular among the families of the past and since the outrise of the modern society the aprementioned behaviour causes various issues detrimental to the family life.
	works	It is also bettter for countries in which those works are located, because many locals can find a job for themself.
	ammount	It is also clear from the chart that the number of uneducated boys and girls is almost equal at the end of the period in every region, except Africa where the number of girls outweight the ammount of boys for almost 4 millions.
Tense semantics	do	It is also instructive to note that, unlike in other countries, in the UK the two markets in both 2014 and 2018 do not differenciate so sharply, with the average differences of no more than 1 billion.
	instructive	It is also instructive to note that, unlike in other countries, in the UK the two markets in both 2014 and 2018 do not differenciate so sharply, with the average differences of no more than 1 billion.
	get in 	It is also known that some people, who get in the prison in a young age, more likely will get there again.
	retreat	It is also possible that people will retreat the perception of a country and then new trading systems will appear, as well as tourism industry will be encouraged.
	leisures	It is also possible to promote local leisures activities in order to shorten the time spent airplanes fly crossing the planet.
	cruelties	It is also relevant for the cases of hurricaines and other unexpected nature cruelties when people just lose their houses.
	tends	It is also very probable that it tends to decline in the last two decades and nowadays.
	depression	It is also vital that people need their free time to meet some close friends, because, again, without friends the person can esily get depression.
	the	It is also vital that people need their free time to meet some close friends, because, again, without friends the person can esily get depression.
Synonyms	correct	It is also worth noticing, that the general declining tendency is correct for both boys and girls.
Word form transmission	declining	It is also worth noticing, that the general declining tendency is correct for both boys and girls.
	number	It is also worth pointing out that the number of this age group fluctuated throughout the whole period and reached a peak at approximately a quarter of the country's population.
	an amount 	It is amazing that in 2000 in South Asia an amount of girls without access to school was particular in a twice bigger than an amount of boys.
	an amount 	It is amazing that in 2000 in South Asia an amount of girls without access to school was particular in a twice bigger than an amount of boys.
	particular	It is amazing that in 2000 in South Asia an amount of girls without access to school was particular in a twice bigger than an amount of boys.
	smartphone	It is Apple smartphone.
	states	It is argued if moving the business to poorer states brings more advantages or it causes disadvantages.
	ever	It is argued that an ever increasing interest in technologies has an adverse influence on people physical condition.
	provide	It is argued that family tends to provide the strongest influence on children.
	copy	It is argued that free sharing and copy of music and films in the Internet does a lot of harm to the people who produce this content and those who enjoy it and those who do not want to pay must be considered as criminals.
	thefts	It is argued that people who watch movies and listen to music without officially purchasing such items are considerated as thefts and should be punished for this.
	rate	It is believed that a big amount of these facilities will increase the rate of healthy people while some people claim that the influence of such tools is not so huge.
Word form transmission	aftermaths	It is believed that after this period they will be free and clear and will not any aftermaths.
	clear	It is believed that after this period they will be free and clear and will not any aftermaths.
	free	It is believed that after this period they will be free and clear and will not any aftermaths.
	meaning	It is believed that airplanes have a great meaning to the Earth, cause air pollution and warming and that the goverment should give more laws to avoid increasing popularity of our travel - I absolutly disagree with this idea.
	warming	It is believed that airplanes have a great meaning to the Earth, cause air pollution and warming and that the goverment should give more laws to avoid increasing popularity of our travel - I absolutly disagree with this idea.
	epoche before	It is believed that nowadays most crimes are committed by young people than in my epoche before.
	qualities	It is believed that our qualities that we have from the moment when we are born play the most significant role in our personal development during the whole life.
	produce	It is believed that planes produce harmful gases and in this case terribly pollute our environment.
	of week-end 	It is better to have less money and to be very healthy and happy than have much work and 3 days of week-end per year.
	can do 	It is can do if make survey people and know thir interests.
	another	It is can save a lot of people time, because this kind of transport But, the another point of view is that air travel is not cheap and it is used by only rich people.
	see	It is caused by unsignificant changes in small regions like European Union, Middle East and Latin America whether South Asia and North Africa which are more populated region see no changes.
	health	It is certainly true that overuse of modern technology rise over the world leads to reducing of health.
	of	It is certainly true that overuse of modern technology rise over the world leads to reducing of health.
	reducing	It is certainly true that overuse of modern technology rise over the world leads to reducing of health.
	rise	It is certainly true that overuse of modern technology rise over the world leads to reducing of health.
	convenient	It is certainly true that present time is less convenient for the children's out growth as they are over headed with enormous study materials by the school authorities.
	over headed 	It is certainly true that present time is less convenient for the children's out growth as they are over headed with enormous study materials by the school authorities.
	quantity	It is certainty true that nowadays there is a problem relating with influence of modern technologies on quantity of problems with health.
	comparing	It is clear enough, that people from poor or developing countries will be agree to work for lower payment comparing with people from well-developed neighbourhoods.
	when	It is clear from the bar chart that the percentage of overweight children had been increasing gradually from 1985 to 2005 when the level of obesed children reached its pike (25%).
Tense semantics	have	It is clear from the chart that such world regions as North Africa and South Asia have equal rates in 2014 and 2015 years.
Tense semantics	are	it is clear from the charts that nowadays (2000) the majority of population in Italy are among 15-59 years old people, while only 46,3% of Yemen people are of this age.
Tense semantics	invest	It is clear from the graph that developing countries invest more and more every year till 2012 while developed countries have some fluctuation in investment: it is slighty rised from 2006 to 2008, then it slightly decreased after what it begins rapidly increased till 2011 and then rapidy went down till 2013.
Tense semantics	invest	It is clear from the graph that developing countries invest more and more every year till 2012 while developed countries have some fluctuation in investment: it is slighty rised from 2006 to 2008, then it slightly decreased after what it begins rapidly increased till 2011 and then rapidy went down till 2013.
	relatively	It is clear from the graph that figures for Sweden and USA have been rising approximately relatively throughout the period shown.
	area	It is clear from the graphic that machinery industry is undepended on road transportation, it include only 2%, while goods from rail gives 12% of material for this area.
	material	It is clear from the graphic that machinery industry is undepended on road transportation, it include only 2%, while goods from rail gives 12% of material for this area.
	profile	It is clear from the graphs that the majority of population in Jemen by 2000 was under 15 years old and slightly less than a half was made up by 15-59 age profile, whereas in Italy about two-thirds of people were aged between 15 and 59 and only 14,3% were less than 15 years old.
	requires	It is clear from the table that Indonesia requires female workers in agriculture sector more than in industry.
	females	It is clear that for males main qualification is skilled vocational diploma (more than 90%) in contrast females got skilled vocational diploma mere 10%.
	in contrast 	It is clear that for males main qualification is skilled vocational diploma (more than 90%) in contrast females got skilled vocational diploma mere 10%.
	males	It is clear that for males main qualification is skilled vocational diploma (more than 90%) in contrast females got skilled vocational diploma mere 10%.
	makes	It is clear that from the graph that skilled vocational diploma is very popular among makes as opposed to women who constitute only 10% of the total number of such diploma holders.
	inhabitet by 	It is clear that in contrast to Indonesian, Australian service market is mostly inhabitet by women.
	in	It is clear that in each region now has less uneducated children.
	of these actions 	It is clear that it is a complex problem which may not have any perfect solutions, but it will be good to do at least of these actions that can help people to cope with the majority widespread of problems.
	to extinct	It is clear that Italy and the whole Europe started to extinct.
	supplied	It is clear that line, that illustrates the percent of the energy from fossil fuels in the United States is the most stable one: it degrades on 10 percents during the supplied period of time.
	more	It is clear that LinkedIn attracts more middle-aged adults, who are from 30 to 64 years.
	gradually value 	It is clear that musicians and film producers lose a gradually value of their money from illegal pirate copies every year.
	occupies most 	It is clear that occupies most of the skilled vocational diploma.
	term	It is clear that technologies exist for a quite long term and could not be as damaging as first ones.
	everyday	It is clear that technology brought dramatical changes in people life, it was able to improve our living accomodution and made everyday routine easier, but also it involved some problems, including health troubles.
	troubles	It is clear that technology brought dramatical changes in people life, it was able to improve our living accomodution and made everyday routine easier, but also it involved some problems, including health troubles.
	was able to 	It is clear that technology brought dramatical changes in people life, it was able to improve our living accomodution and made everyday routine easier, but also it involved some problems, including health troubles.
	line	It is clear that the line of Sweden didn't rocked at Japan's line, but we can say about more stable rise.
	say	It is clear that the line of Sweden didn't rocked at Japan's line, but we can say about more stable rise.
	another	It is clear that the manufactured type of products is send to another countries both by rail and road on a equal level, but products like food were send mostly by road, rather than rail.
Word form transmission	comparing	It is clear that the print marker dropped from 2014, comparing with 2018, in contrast, eBook market will rose .
	females	It is clear to see that the highest proportion of males was in skilled vocational diplomas, about 90%, ninetimes more than that of females.
	males	It is clear to see that the highest proportion of males was in skilled vocational diplomas, about 90%, ninetimes more than that of females.
	was in 	It is clear to see that the highest proportion of males was in skilled vocational diplomas, about 90%, ninetimes more than that of females.
	high	It is clear, that level of unemployment rate in North Africa is the highest one, and it stays on the same high for two years.
	proportion	It is clear, that skilled vocational diploma in Australia the proportion of women stood at 10%, when proportion of men acount for 100%.
	seem	It is clearly seem that from the 1980 to 1985 in Japan the percentage was slightly rising from 40% to 41%, but from the 1985 to 1995 it dramatically dicreased to 30%.
	for	It is clearly seen from the chart that in Indonesia the percentage of male workers that worked in agricultural sector is higher than in Australia, while the number of male workers in industry is lower approximately for a half than in Australia.
	than	It is clearly seen from the chart that in Indonesia the percentage of male workers that worked in agricultural sector is higher than in Australia, while the number of male workers in industry is lower approximately for a half than in Australia.
	common	It is clearly seen from the chart that the common amount children who can get education in primary school had grown up by 2012.
	from	It is clearly seen from the diagram, that the level of South Asian access to primary education from boys and girls from 12 years is extremly go down.
	that	It is clearly seen that agriculture sector took the last position, that it was in Indonesia, it was 3 percents of male workers and just 1 percents of female.
	in general	It is clearly seen that amount of children without primary education decreased in all regions: Africa, South Asia and Rest of World in general.
	they are thought to	It is clearly seen that free copies on the Internet make less harm than they are thought to.
	years	It is clearly seen that in Yemen the share of children before 14 years tend to become less - from 50,1% in 2000 to 37% in 2050.
Copying expression	15-59 ages	It is clearly seen that the biggest population are and will be people at 15-59 ages.
	are	It is clearly seen that the biggest population are and will be people at 15-59 ages.
Synonyms	at	It is clearly seen that the biggest population are and will be people at 15-60 ages.
	years	It is clearly seen that the graph shows the differences in population after sixty five years between three chosen countries.
Synonyms	amount	It is clearly seen that the highest amount of children who could not get primary education was in Africa in 2000 (nearly 20 million boys and 23,7 million girls).
	commonly	It is clearly seen that the number of children without access to education commonly decreases.
	close	It is clearly seen that the USA and Sweden have close proportion.
Synonyms	amount	It is clearly seen, that Africa and South Asia have the biggest amount of children without access to education amount all regions in 2000, 43.7 millions and 32.7 millions respectively.
	throw	It is clearly seen, that the percentage of both groups increase throw the whole period.
	that	It is clearly shown on the chart that the most significant decrease happened in South Asia, where the amount of non-educated children in 2012 cut more that 3 times comparing to 2010s' data.
	clearly	It is clearly that chemicals take simillar parts 11% by rail and 16% by road.
	calm state 	It is clearly, that people need fresh air and sun to be healthy, but also to have good mood and calm state of mind.
	calm state of mind	It is clearly, that people need fresh air and sun to be healthy, but also to have good mood and calm state of mind.
	have	It is clearly, that people need fresh air and sun to be healthy, but also to have good mood and calm state of mind.
	middle	It is cleary seen, that goods like chemicals and non-metallic minerals has middle percentage of popular transported by road and by rail.
	do	It is common knowledge that governments of such states that have space programs often do a lot of expences on building spacecrafts and supporting space researching scientists.
	of such states 	It is common knowledge that governments of such states that have space programs often do a lot of expences on building spacecrafts and supporting space researching scientists.
	today	It is common knowledge that today people, both children and adults, are keen on spending all their free time in the Internet.
	an amount 	It is commonely belived that the widesperead use of new technology influence on people's health and make an amount of health problems bigger.
	increasing	It is commonly agreed that frequently used new technology increasing variety of heath issues.
	more and more 	It is commonly believed that active usage of modern technology is the reason of more and more health problems.
Synonyms	make	It is commonly believed that modern retailers make big prices for their work.
	held	It is commonly held that now artists are a little crazy with their performance.
	incorrect	It is connected not only with enviroment pollution, but with bad habits and incorrect life style.
	to end up with 	It is connected with a gender discrimination and many people want to end up with it.
	of	It is considered so because of private companies and associations of science are developing.
	causes	It is considered that this type of travel pollutes the air and has become one of the causes to global warming.
	sport	It is controversal question nowadays, that increasing number of sport facilities is the best way for improving public health From the one hand, giving new opportunities for people to do sport, such as building cheap sport centres, setting free sport equipment on the stadiums and in the schools, organisation of free sport clubs for children and so on, may improve population's attitude to this.
	to	It is convinient to developed countries to create some new things from cheaper material and save money for something else, for example for advertising.
	rather	It is correlate with fact, that mobile phones become more and more popular and have rather functionals than ever before.
Synonyms	accepts	It is crucial that the government accepts this new law.
	cause	It is crucial to mention that while the total number of visits (accounted for 350 million) in 1990 comprised of 4 reasons (borrowing/returning books, reading newspapers/magazines, studying and finding information), the total number of visits (290 million) in 2000 comprised of 5 reasons: borrowing and returning CDs (18%) had become the new cause for going to the library.
	comprised of 	It is crucial to mention that while the total number of visits (accounted for 350 million) in 1990 comprised of 4 reasons (borrowing/returning books, reading newspapers/magazines, studying and finding information), the total number of visits (290 million) in 2000 comprised of 5 reasons: borrowing and returning CDs (18%) had become the new cause for going to the library.
	comprised of 	It is crucial to mention that while the total number of visits (accounted for 350 million) in 1990 comprised of 4 reasons (borrowing/returning books, reading newspapers/magazines, studying and finding information), the total number of visits (290 million) in 2000 comprised of 5 reasons: borrowing and returning CDs (18%) had become the new cause for going to the library.
	daimed	It is daimed that the USA and Japan continue their increasing in the period from 2025 and than.
	than	It is daimed that the USA and Japan continue their increasing in the period from 2025 and than.
	types	It is dangerous because of a raising temperiature which kills some types of animals and plants.
	is	It is deduced from the first chart that the common level of Using level have dropped sharply since 2012.
	Using level 	It is deduced from the first chart that the common level of Using level have dropped sharply since 2012.
	cause	It is definitely a big problem and a cause why pirate copies should be prohibited.
	not to agree	It is difficult not to agree, that in such industry doesn't matter if it is music, film making, art or smth else, PR plays one of the main role, and of course, much more people can learn more about your work, your movies, music tracks and so on if it is free.
	work	It is difficult to imagine, how the world economy will be work without this infrastructure, Or how thousands of people will be travel only by car, trains and water transport.
Morphemic transplantation	hazardness	It is difficult to overestimate the hazardness of global warming.
	soul weakness	It is easiest way to use drugs to improve your skills for a period, but it also shows the soul weakness.
	higher	It is easily seen that the amount of people in the age of 15-59 will higher in Yemen in 2050 comparing to 2000.
	easily	It is easily seen, that the highest level of unemployment is in the North Africa.
	time of existence 	It is easy to find the main feature of this table, such feature is that underground time of existence has influence on number of passengers per year, so the earlier it was built more people use it nowadays.
Copying expression	costs	It is enormous costs of time and the conditions in Russian trains are definitely uncomfortable.
	their	It is essential and vital for people to travel by their with as long as it used intellegently.
	relationship	It is essential to be more attentive to young people, because their mindset is not formed ultimately and they need proper relationship.
	ultimately	It is essential to be more attentive to young people, because their mindset is not formed ultimately and they need proper relationship.
	it	It is essential to realize that provoding support to the poor population of other countries the goverment will have an opportunity to make strong reletionships with it.
	evidence	It is evidence that in countries with strict art control and cenzure (like China and the North Corea Republic) art doesn't develop nowadays.
	case	It is evident that manufactured goods make up about a fourth of goods transportation both by rail and by road - 25% in the first case and 28% in the second.
	developing	It is evident that people living in an urban world constantly suffer from a wide range of illnesses and deceases caused by modern developing technology.
	issue	It is evident that people of both male can have such issue.
	male	It is evident that people of both male can have such issue.
	worldwide	It is evident that tendencies in selected world parts differ from each other, but if talking about worldwide, it should be said that the unemployment rate was stable and did not increase or fall from 5,9 points.
	work	It is evident, that level of people from North Africa who had not work was extremely high, while the busyness in South Asia was the biggest, accordingly to the other selected world regions.
	per cent 	It is expected, that the per cent of 15-59 years people will grow gradually and in 2050 it will show more than 50 per cent of all people living in the Yemen.
	show	It is expected, that the per cent of 15-59 years people will grow gradually and in 2050 it will show more than 50 per cent of all people living in the Yemen.
	years	It is expected, that the per cent of 15-59 years people will grow gradually and in 2050 it will show more than 50 per cent of all people living in the Yemen.
	global Apple smartphone 	It is followed by another increase, much steeper, in 2013-2015 years, when share of global Apple smartphone was reached to 91 percentages.
	percentages	It is followed by another increase, much steeper, in 2013-2015 years, when share of global Apple smartphone was reached to 91 percentages.
	years	It is followed by another increase, much steeper, in 2013-2015 years, when share of global Apple smartphone was reached to 91 percentages.
	sport	It is generally accepted that if you go in for sport then you are going to be healthy.
	then	It is generally accepted that if you go in for sport then you are going to be healthy.
	desturb	It is generally agreed today that new technologes desturb us.
	possibility of 	It is generally believed that institutions of higher education have to provide man and women with the same possibility of studying each discipline.
	same	It is generally believed that institutions of higher education have to provide man and women with the same possibility of studying each discipline.
	further	It is generally known that beloved children are more feasible to be successful in further life, whereas only 15% of kids who were treated violently grow up as a mentally healthy social unit.
	quantity	It is good from psyhological point of view: when the quantity of men is higher than the quantity of women, there is a kind of war beetween women for men: every wants to be paid all attention on her.
	quantity	It is good from psyhological point of view: when the quantity of men is higher than the quantity of women, there is a kind of war beetween women for men: every wants to be paid all attention on her.
Synonyms	about	It is hard to calm down being stucked in a traffic congestions which causes lies deep down in human's desire to build more roads, and to have a nice expensive car to show off about.
	which causes 	It is hard to calm down being stucked in a traffic congestions which causes lies deep down in human's desire to build more roads, and to have a nice expensive car to show off about.
	is	It is hard to disagree that our consuming habits have brought us into a conflict with nature making it is close to collapse.
	medsisters	It is hard to imagine that a lot of boys pass exams in the medical university and then become nurses or medsisters.
	means	It is hard to not agree with that statement, because the first characteristics means how we grow up, how we act in the society, and all other important things in our lives.
	vasting	It is heart-breakingly sad seeing them coping with famine and surviving as the companies are vasting and thriving on them all the time.
	not	It is highly unlikely to create something special if there will not a necessary material base Tonit.
	felony	It is hoped that felony rates will be decreased in the coming years and world will become a safer place to live in.
	immediately apparent 	It is immediately apparent that more half people in Yemen it is children and in Italy it is people whose age between 15 and 59 years.
	years	It is immediately apparent that more half people in Yemen it is children and in Italy it is people whose age between 15 and 59 years.
	such as boys and girls	It is immediately clear fro the graph, that all numbers of children such as boys and girls, declined from 2000 to 2012.
	that	It is important number of uneducated boys was less that uneducated boys in this period in the world.
Copying expression	there are not them	It is important that some new technology we can see only in the best hospitals, but in some villiges there are not them.
	taking	It is important to have a proper nutrition, e.g. eating only natural food, and restrain from taking alcohol, tobacco, fast food, salt and other potentially dangerous products.
	marks	It is important to have equal rights for men and women, so the university should have the same requires for people, but not the equal numbers, because (in some subjects) it is not equal opportunities for people, some men (or women) is needed more low marks than others.
Word form transmission	relationships	It is important to have good relationships with everybody.
	megapolices	It is important to make streets in all cityes in the country from little towns to megapolices more beautifull, and this way brilliant architecture can provide the regural income from tourizm.
	fact	It is important to pay attantion on the fact, that midle quality of children decrease between 2000 and 2012 years and this fact we can see the most bright in the South Asia since 2000 to 2012 years, where quality of girl who have not opportunity to give access to primary education decrease in about 5 times and boys - in 2 times.
	give	It is important to pay attantion on the fact, that midle quality of children decrease between 2000 and 2012 years and this fact we can see the most bright in the South Asia since 2000 to 2012 years, where quality of girl who have not opportunity to give access to primary education decrease in about 5 times and boys - in 2 times.
	midle	It is important to pay attantion on the fact, that midle quality of children decrease between 2000 and 2012 years and this fact we can see the most bright in the South Asia since 2000 to 2012 years, where quality of girl who have not opportunity to give access to primary education decrease in about 5 times and boys - in 2 times.
	quality	It is important to pay attantion on the fact, that midle quality of children decrease between 2000 and 2012 years and this fact we can see the most bright in the South Asia since 2000 to 2012 years, where quality of girl who have not opportunity to give access to primary education decrease in about 5 times and boys - in 2 times.
	quality	It is important to pay attantion on the fact, that midle quality of children decrease between 2000 and 2012 years and this fact we can see the most bright in the South Asia since 2000 to 2012 years, where quality of girl who have not opportunity to give access to primary education decrease in about 5 times and boys - in 2 times.
	years	It is important to pay attantion on the fact, that midle quality of children decrease between 2000 and 2012 years and this fact we can see the most bright in the South Asia since 2000 to 2012 years, where quality of girl who have not opportunity to give access to primary education decrease in about 5 times and boys - in 2 times.
	takes	It is important to remember that a huge role in people's takes ecology.
	saves	It is important to show them that sport not only saves their health but also makes their muscles grow.
Synonyms	underline	It is important to underline the importance of government funding in many spheres.
	occasion	It is important, that one of the main reason of this occasion is air travelling.
Transliteration	politics	It is impossible for business men or politics to spend more days to achieve another country - moreover, it takes lots of money and time to make a special infrastructure for travelling without air planes such as terminals, roads and other once.
Synonyms	achieve	It is impossible for business men or politics to spend more days to achieve another country.
	if	It is impotante, if man can to choose sports, which he wish.
	wish	It is impotante, if man can to choose sports, which he wish.
	argued	It is in general argued such situation today when some companies open their businesses in developing countries, where they encourage local employees to work in abroad companies.
	lives	It is indeed rather strange thing, but archaical wish to show country's musculinum, glory and power even throw sport competition still lives!
	of	It is indoubtly that reducing the amount of air travelling will lead to significant positive changes in air pollution and preventing of global warming.
	reducing the amount 	It is indoubtly that reducing the amount of air travelling will lead to significant positive changes in air pollution and preventing of global warming.
	priority	It is interesting point of view, because all we know that priority geverment's job is to take care of their people.
	close	It is interesting that in the year of 2011 three firms got a close percent of a market share which equals about 17%.
	the year of 	It is interesting that in the year of 2011 three firms got a close percent of a market share which equals about 17%.
	then	It is interesting that sharing photos and videos is more popular then receiving updates among male users, but for female users these two reasons have equal meanings.
	transport	It is interesting to note that food products and metals had the dame part 11% in bouth type of transport.
Synonyms	achieves to 	It is interesting to notice that more than a half of students ,refered to 18-25 years old, are tend to choose science (55 per cent) and science cource amongst this audience is the most popular than Arts and Sports all together, whereas the audience of 26-40 year olds like Sports and Health courses more than other ones and their percentage achieves to 62 per cent.
	notice	It is interesting to notice that more than a half of students ,refered to 18-25 years old, are tend to choose science (55 per cent) and science cource amongst this audience is the most popular than Arts and Sports all together, whereas the audience of 26-40 year olds like Sports and Health courses more than other ones and their percentage achieves to 62 per cent.
	underline	It is interesting to underline that in 1995 the percentages of boys and girls were the same - 16%.
	like	It is is imagined like huge amount of grey buildings with same shapes, high and looks.
	first personalities	It is it surprising that our activity is related to our genes, our first personalities.
	causes	It is known that air travel is one of the causes of air pollution and even global warming.
Word form transmission	affect	It is known that all this products have a bad affect on vital parts of our organism.
	this	It is known that all this products have a bad affect on vital parts of our organism.
	whenever	It is known that girls like to treat dolls, look for their brothers and sisters whenever boys are keen on construsting buildings, mechanisms of crushing them.
	less	It is less than the skilled vocational diploma.
	It is likely 	It is likely to say, that second opinion has more convincing arguments that prove its relevance.
	style of his life 	It is logical that human health depends not only on exercises that person takes but on the diet, pollution, style of his life and even luck (for example the number of car accidents can influence trends of overall public health).
	trends of overall public health	It is logical that human health depends not only on exercises that person takes but on the diet, pollution, style of his life and even luck (for example the number of car accidents can influence trends of overall public health).
	loved	It is loved by 30 - 49 and 50 - 64 groups.
	harm	It is mean that despite usefulness of difference gafgets, they are able to bring some harm for health.
	thought	It is mean, how we became in the age from 1 to 6 and how our parents educated us, so the same we would be thought all our life.
	consiousness	It is more effective to develop inner consiousness and provide people with proper education and means to live honestly.
	more than 	It is more than 3 times than in Italy.
	using	It is more than the half of the whole using.
	more	It is much more better, that you do it not looking at just grey boring houses but spend this time in bright good looking place.
	mass	It is necessary to provide people with information about dangers and disasters, which threaten our planet due to mass using of aircrafts.
	an equal amount 	It is necessary to provide the students of both sexes with an equal amount of places on each faculty, or can some certain gender traits have an impact on that proportion?
	got	It is nessecary to mention Australia's female workers who had 11 per cent, it was more than had female workers of Indonesia, they got slightly 8 per cent.
	had	It is nessecary to mention Australia's female workers who had 11 per cent, it was more than had female workers of Indonesia, they got slightly 8 per cent.
	done	It is no doubt that nowadays, accoridng to the statistic, the most number of all crimes are been done by teenagers.
	most	It is no doubt that nowadays, accoridng to the statistic, the most number of all crimes are been done by teenagers.
	ideal	It is no wonder that exactly her pattern of life is ideal for them during these years.
	is	It is no wonder that exactly her pattern of life is ideal for them during these years.
	treats	It is not a secret that male group is more pleasant than group of women because of women's treats of character.
	cause	It is not a secret that new gadgets usually are cause of stress, depression with are extremally harmful for people's psychic.
	psychic	It is not a secret that new gadgets usually are cause of stress, depression with are extremally harmful for people's psychic.
	think in different ways	It is not a secret that people of different genders think in different ways.
	decriminalizes	It is not a surprise that after seeing crimes everywhere a person decriminalizes it in his or her head and starts to think that it is normal.
Tense semantics	get	It is not clear, what it is depends on, but after the higest point in 42% in Japan the percentage get down to 30%.
	naturally	It is not enough to learn some skills you should have them naturally.
Copying expression	not less important	It is not less important in secondary prevention.
Copying expression	not less important	It is not less important not to reduce intermediate stages to the earliest terms.
Copying expression	not less important	It is not less important that disciplinary proceedings should not become unduly protracted.
Copying expression	not less important	It is not less important that voluntary organisations develop an interface with the private sector.
Copying expression	not less important	It is not less important to include a rich dose of antioxidants.
Copying expression	not less important	It is not less important to stop the flow of guns to our streets .
Copying expression	not less important	It is not less important to stretch your muscles after any aerobic exercise.
Copying expression	not less important	It is not less important to understand that this law was not put away.
Copying expression	not less important	It is not less important to understand the incoming side of a personality.
Copying expression	not less important	It is not less important to us today.
	spoken	It is not rational to give them as many places in university as men have when it is spoken about physically difficult professions.
Synonyms	amount	It is not reveal to amount of boys (11,1 millions).
	reveal	It is not reveal to amount of boys (11,1 millions).
	surprisible	It is not surprisible, because last 3 years this region is rather unstable.
Tense semantics	spend	It is not surprising but in the past children spend more time with their parents.
	different	It is not surprising that, many and many people have started to go to different sport clubs in order to keep fit.
	foundation	It is not the only environment that a child learns from, but it is surely affects people a lot, both negatively in cases of neglect that cause lasting emotional consequences and positively with caring and supportive upbringing style that establishes a foundation for personal satisfaction.
	notable	It is notable to see that the majority of these underground railway system opened in a previous century except the subway systems in London (XIX century) and Los Angeles (XXI century).
	to see 	It is notable to see that the majority of these underground railway system opened in a previous century except the subway systems in London (XIX century) and Los Angeles (XXI century).
